id;dealer id;OEM;Dealer π (RO);ESN;Mileage;m type;application;"Model
/Series ESN";Date of failure;Claim date received (first time);First question date ;—laim submission/denial  date;Credit statement date ;Claim Amount;Approove;author;adviser;NARRATIVE;HISTORY;STATUS
2328;3;rsm ;155167;86063263;7578;0;0;L8.9;2020-05-08;2020-09-10;;2020-09-23;2020-09-24;4070.5;4170.5;22;5;;;3
2329;3;rsm ;155168;86063284;7578;0;0;L8.9;2020-05-08;2020-09-10;;2020-09-23;2020-09-24;3928.4;3860.4;22;5;;;3
2330;3;rsm ;155172;86063266;7578;0;0;L8.9;2020-04-05;2020-09-10;;2020-09-23;2020-09-24;8972;9039;22;5;;;3
2331;3;rsm ;155179;86063292;7578;0;0;L8.9;2020-04-21;2020-09-10;;2020-09-23;2020-09-24;1031.8;1031.8;22;5;;;3
2332;3;rsm ;155184;86063262;7578;0;0;L8.9;2020-04-29;2020-09-10;;2020-09-23;2020-09-24;3173.1;3173.1;22;5;;;3
2333;3;rsm ;155203;86062696;7578;0;0;L8.9;2020-04-07;2020-09-10;;2020-09-23;2020-09-24;8276.4;8275.4;22;5;;;3
2334;3;rsm ;155205;86063014;7578;0;0;L8.9;2020-05-06;2020-09-10;;2020-09-23;2020-10-01;4604.5;4546.5;22;5;;;3
2335;3;rsm ;155265;86067985;7578;0;0;L8.9;2020-05-25;2020-09-10;;2020-09-23;2020-09-24;315.7;315.7;22;5;;;3
2336;3;rsm ;155266;86067969;7578;0;0;L8.9;2020-04-15;2020-09-10;;2020-09-23;2020-09-24;9446.1;9435.1;22;5;;;3
2337;3;rsm ;155270;86067955;7578;0;0;L8.9;2020-05-06;2020-09-10;;2020-09-23;2020-09-24;2556.8;2607.8;22;5;;;3
2338;3;rsm ;155271;86067945;7578;0;0;L8.9;2020-04-29;2020-09-10;;2020-09-24;2020-09-25;1651.8;1707.8;22;5;;;3
2339;3;rsm ;155272;86067217;7578;0;0;L8.9;2020-04-07;2020-09-10;;2020-09-24;2020-09-25;5186.8;5186.8;22;5;;;3
2340;3;rsm ;155273;86065643;7578;0;0;L8.9;2020-04-15;2020-09-10;;2020-09-24;2020-09-25;1136.1;1136.1;22;5;;;3
2341;3;rsm ;155277;86067212;7578;0;0;L8.9;2020-05-26;2020-09-10;;2020-09-24;2020-09-25;6314.1;6292.1;22;5;;;3
2342;3;rsm ;155279;86067946;7578;0;0;L8.9;2020-04-23;2020-09-10;;2020-09-24;2020-09-25;478.2;557.2;22;5;;;3
2343;3;rsm ;155280;86069334;7578;0;0;L8.9;2020-04-15;2020-09-10;;2020-09-24;2020-09-25;9054.3;9042.3;22;5;;;3
2344;3;rsm ;155283;86067942;7578;0;0;L8.9;2020-04-07;2020-09-10;;2020-09-24;2020-09-25;5085.4;5085.4;22;5;;;3
2345;3;rsm ;155285;86067608;7578;0;0;L8.9;2020-04-06;2020-09-10;;2020-09-24;2020-09-25;7658.5;7658.5;22;5;;;3
2346;3;rsm ;155286;86067938;7578;0;0;L8.9;2020-05-08;2020-09-10;;2020-09-24;2020-09-25;9867.3;9900.3;22;5;;;3
2347;3;rsm ;155496;86063027;7578;0;0;L8.9;2020-05-22;2020-09-10;;2020-09-24;2020-09-25;2676.5;2650.5;22;5;;;3
2348;3;rsm ;155498;86063259;7578;0;0;L8.9;2020-05-22;2020-09-10;;2020-09-24;2020-09-25;5300.4;5349.4;22;5;;;3
2349;3;rsm ;155503;86062703;7578;0;0;L8.9;2020-04-13;2020-09-10;;2020-09-24;2020-09-25;6738.2;6738.2;22;5;;;3
2350;3;rsm ;155504;86062682;7578;0;0;L8.9;2020-04-13;2020-09-10;;2020-09-24;2020-09-25;9411.2;9444.2;22;5;;;3
2351;3;rsm ;155505;86062684;7578;0;0;L8.9;2020-05-08;2020-09-10;;2020-09-24;2020-09-25;4049.1;4142.1;22;5;;;3
2352;3;rsm ;155508;86062665;7578;0;0;L8.9;2020-04-21;2020-09-10;;2020-09-24;2020-09-25;7621.7;7684.7;22;5;;;3
2353;3;rsm ;155509;86062677;7578;0;0;L8.9;2020-04-21;2020-09-10;;2020-09-24;2020-09-25;6286.6;6379.6;22;5;;;3
2354;3;rsm ;155510;86062683;7578;0;0;L8.9;2020-04-16;2020-09-10;;2020-09-24;2020-09-25;9862.3;9862.3;22;5;;;3
2355;3;rsm ;155511;86062690;7578;0;0;L8.9;2020-04-23;2020-09-10;;2020-09-24;2020-09-25;6079.2;6079.2;22;5;;;3
2356;3;rsm ;155512;86063258;7578;0;0;L8.9;2020-04-14;2020-09-10;;2020-09-24;2020-09-25;9193.9;9193.9;22;5;;;3
2357;3;rsm ;155513;86062646;7578;0;0;L8.9;2020-04-29;2020-09-10;;2020-09-24;2020-09-25;2819.4;2823.4;22;5;;;3
2358;3;rsm ;155518;86062662;7578;0;0;L8.9;2020-04-24;2020-09-10;;2020-09-24;2020-09-25;839.3;761.3;22;5;;;3
2359;3;rsm ;155519;86063009;7578;0;0;L8.9;2020-04-14;2020-09-10;;2020-09-24;2020-09-25;6858.3;6874.3;22;5;;;3
2360;3;rsm ;155522;86062997;7578;0;0;L8.9;2020-05-18;2020-09-10;;2020-09-24;2020-09-25;6076.6;6076.6;22;5;;;3
2361;3;rsm ;155523;86063003;7578;0;0;L8.9;2020-04-27;2020-09-10;;2020-09-24;2020-09-25;4608.8;4693.8;22;5;;;3
2362;3;rsm ;155530;86062054;7578;0;0;L8.9;2020-05-20;2020-09-10;;2020-09-24;2020-09-25;7851.7;7785.7;22;5;;;3
2363;3;rsm ;155531;86062673;7578;0;0;L8.9;2020-05-18;2020-09-10;;2020-09-24;2020-09-25;3172;3196;22;5;;;3
2364;3;rsm ;155532;86062566;7578;0;0;L8.9;2020-04-06;2020-09-10;;2020-09-24;2020-09-25;9113.3;9016.3;22;5;;;3
2365;3;rsm ;155533;86062663;7578;0;0;L8.9;2020-04-06;2020-09-10;;2020-09-24;2020-10-02;8193.8;8140.8;22;5;;;3
2366;3;rsm ;155536;86063254;7578;0;0;L8.9;2020-04-16;2020-09-10;;2020-09-24;2020-09-25;2849.2;2776.2;22;5;;;3
2367;3;rsm ;155538;86063001;7578;0;0;L8.9;2020-05-18;2020-09-10;;2020-09-24;2020-09-25;2770.4;2833.4;22;5;;;3
2368;3;rsm ;155539;86062552;7578;0;0;L8.9;2020-04-15;2020-09-10;;2020-09-24;2020-09-25;5610;5658;22;5;;;3
2369;3;rsm ;155540;86061900;7578;0;0;L8.9;2020-05-22;2020-09-10;;2020-09-24;2020-09-25;2845.6;2912.6;22;5;;;3
2370;3;rsm ;155543;86062575;7578;0;0;L8.9;2020-04-29;2020-09-10;;2020-09-24;2020-09-25;1784.1;1784.1;22;5;;;3
2371;3;rsm ;155544;86062066;7578;0;0;L8.9;2020-04-20;2020-09-10;;2020-09-24;2020-09-25;6377.9;6342.9;22;5;;;3
2372;3;rsm ;155546;86062645;7578;0;0;L8.9;2020-04-28;2020-09-10;;2020-09-24;2020-09-25;8982.2;8999.2;22;5;;;3
2373;28;BELAZ;25832;37208513;1543;0;0; ““¿-19;2020-07-03;2020-09-10;;2020-09-16;2020-09-17;3019.8;2964.8;11;2;;;3
2374;28;BELAZ;25833;37233271;3144;0;0; ““¿-19;2020-07-10;2020-09-10;2020-09-30;2020-11-06;2020-11-18;2104.3;2104.3;12;2;;;3
2375;28;BELAZ;25834;37208513;1583;0;0; ““¿-19;2020-07-06;2020-09-10;;2020-09-24;2020-09-25;6615.4;6595.4;11;2;;;3
2376;38;KAMAZ;404783;86069531;71673;1;1;ISB6.7;2020-08-17;2020-09-10;2020-09-15;2020-11-08;;8490.3;8582.3;34;1;;;2
2377;20;"OOO KB ""ROSTSEL'MASH""";122;35363683;1092;0;0;QSM 11;2020-09-03;2020-09-10;;2020-10-13;2020-10-14;700.5;734.5;13;4;;;3
2378;21;CPG;4189; K17K285818;40;0;2;NT855;2019-09-17;2020-09-11;2020-09-13;2020-09-15;2020-09-16;860.1;860.1;12;3;;;3
2379;28;HITACHI;25835;85005820;6245;0;0;QSK23;2020-07-11;2020-09-11;2020-09-24;2020-09-25;2020-10-08;1584.6;1527.6;11;2;;;3
2380;67;ROSTSEL'MASH;33-20;21973429;8;0;0;QSB 6,7;2020-07-28;2020-09-11;;2020-10-13;2020-10-14;4956.2;4966.2;50;4;;;3
2381;36;BELAZ;2507/2;33206802;132;0;0; “¿50;2020-07-25;2020-09-11;;2020-09-21;2020-10-15;1006.1;1006.1;18;4;;;3
2382;36;BELAZ;1408/6;33218538;3367;0;0; “¿50;2020-08-14;2020-09-11;;2020-09-18;2020-09-19;6889.7;6833.7;18;4;;;3
2383;3;rsm ;155547;86062556;7578;0;0;L8.9;2020-05-22;2020-09-11;;2020-09-24;2020-10-02;5234.1;5234.1;22;4;;;3
2384;3;rsm ;155548;86062561;7578;0;0;L8.9;2020-04-16;2020-09-11;;2020-09-24;2020-09-25;5970.9;6009.9;22;4;;;3
2385;3;rsm ;155549;86062562;7578;0;0;L8.9;2020-04-16;2020-09-11;;2020-09-24;2020-09-25;611.1;579.1;22;4;;;3
2386;3;rsm ;155550;86062668;7578;0;0;L8.9;2020-04-16;2020-09-11;;2020-09-24;2020-09-25;9762.6;9836.6;22;4;;;3
2387;3;rsm ;155556;86062071;7578;0;0;L8.9;2020-04-21;2020-09-11;;2020-09-24;2020-09-25;9930.5;9871.5;22;4;;;3
2388;3;rsm ;155562;86062557;7578;0;0;L8.9;2020-05-13;2020-09-11;;2020-09-24;2020-09-25;5312;5397;22;4;;;3
2389;3;rsm ;155566;86062053;7578;0;0;L8.9;2020-04-21;2020-09-11;;2020-09-24;2020-09-25;6708.9;6743.9;22;4;;;3
2390;3;rsm ;155571;86061887;7578;0;0;L8.9;2020-05-12;2020-09-11;;2020-09-24;2020-09-25;4828.5;4776.5;22;4;;;3
2391;3;rsm ;155573;86062060;7578;0;0;L8.9;2020-04-16;2020-09-11;;2020-09-24;2020-09-25;6655.9;6590.9;22;4;;;3
2392;3;rsm ;155575;86062644;7578;0;0;L8.9;2020-04-20;2020-09-11;;2020-09-24;2020-09-25;4951.2;5033.2;22;4;;;3
2393;3;rsm ;155578;86061878;7578;0;0;L8.9;2020-04-08;2020-09-11;;2020-09-24;2020-09-25;4061.8;4003.8;22;4;;;3
2394;3;rsm ;155579;86062571;7578;0;0;L8.9;2020-04-23;2020-09-11;;2020-09-24;2020-09-25;1356.4;1326.4;22;4;;;3
2395;3;rsm ;155580;86061866;7578;0;0;L8.9;2020-05-28;2020-09-11;;2020-09-24;2020-09-25;5211.1;5211.1;22;4;;;3
2396;3;rsm ;155581;86061894;7578;0;0;L8.9;2020-05-13;2020-09-11;;2020-09-24;2020-09-25;4717.8;4717.8;22;4;;;3
2397;3;rsm ;155584;86061903;7578;0;0;L8.9;2020-05-19;2020-09-11;;2020-09-24;2020-09-25;5798.1;5743.1;22;4;;;3
2398;3;rsm ;155587;86061875;7578;0;0;L8.9;2020-05-22;2020-09-11;;2020-09-24;2020-10-02;6928.7;6918.7;22;4;;;3
2399;3;rsm ;155590;86061882;7578;0;0;L8.9;2020-05-28;2020-09-11;;2020-09-24;2020-09-25;2138;2138;22;4;;;3
2400;3;rsm ;155592;86062057;7578;0;0;L8.9;2020-04-21;2020-09-11;;2020-09-24;2020-09-25;6912.9;6962.9;22;4;;;3
2401;3;rsm ;155593;86062033;7578;0;0;L8.9;2020-04-08;2020-09-11;;2020-09-24;2020-09-25;9554.5;9606.5;22;4;;;3
2402;3;rsm ;155594;86062041;7578;0;0;L8.9;2020-04-20;2020-09-11;;2020-09-24;2020-09-25;3139.7;3139.7;22;4;;;3
2403;3;rsm ;155596;86061874;7578;0;0;L8.9;2020-04-08;2020-09-11;;2020-09-24;2020-09-25;4494.2;4514.2;22;4;;;3
2404;3;rsm ;155597;86061876;7578;0;0;L8.9;2020-04-07;2020-09-11;;2020-09-24;2020-09-25;6242.4;6304.4;22;4;;;3
2405;3;rsm ;155602;86062048;7578;0;0;L8.9;2020-04-29;2020-09-11;;2020-09-24;2020-09-25;4114.6;4057.6;22;4;;;3
2406;3;rsm ;155603;86062039;7578;0;0;L8.9;2020-04-23;2020-09-11;;2020-09-24;2020-09-25;4972.8;4933.8;22;4;;;3
2407;3;rsm ;155604;86061893;7578;0;0;L8.9;2020-04-23;2020-09-11;;2020-09-24;2020-09-25;307.6;249.6;22;4;;;3
2408;3;rsm ;155607;86062035;7578;0;0;L8.9;2020-04-16;2020-09-11;;2020-09-24;2020-09-25;1801.8;1801.8;22;4;;;3
2409;3;rsm ;155609;86060662;7578;0;0;L8.9;2020-04-17;2020-09-11;;2020-09-24;2020-09-25;3541.2;3449.2;22;4;;;3
2410;3;rsm ;155610;86062042;7578;0;0;L8.9;2020-04-16;2020-09-11;;2020-09-24;2020-09-25;9378.5;9378.5;22;4;;;3
2411;3;rsm ;155611;86062052;7578;0;0;L8.9;2020-04-16;2020-09-11;;2020-09-24;2020-09-25;6266.8;6266.8;22;4;;;3
2412;3;rsm ;155612;86061867;7578;0;0;L8.9;2020-04-17;2020-09-11;;2020-09-24;2020-09-25;7163.3;7215.3;22;4;;;3
2413;3;rsm ;155613;86060671;7578;0;0;L8.9;2020-04-16;2020-09-11;;2020-09-24;2020-09-25;8822.4;8822.4;22;4;;;3
2414;3;rsm ;155614;86061897;7578;0;0;L8.9;2020-04-16;2020-09-11;;2020-09-24;2020-09-25;4297.9;4297.9;22;4;;;3
2415;3;rsm ;155615;86060685;7578;0;0;L8.9;2020-04-16;2020-09-11;2020-09-30;;;8965.9;8924.9;22;5;;;0
2416;3;rsm ;155616;86061898;7578;0;0;L8.9;2020-04-16;2020-09-11;2020-09-30;;;136.8;234.8;22;5;;;0
2417;3;rsm ;155617;86061895;7578;0;0;L8.9;2020-04-16;2020-09-11;2020-09-30;;;2211.2;2179.2;22;5;;;0
2418;3;rsm ;155619;86060683;7578;0;0;L8.9;2020-05-28;2020-09-11;;2020-09-25;2020-09-26;4867;4867;22;4;;;3
2419;3;rsm ;155620;86061870;7578;0;0;L8.9;2020-04-20;2020-09-11;;2020-09-25;2020-09-26;7408.9;7452.9;22;4;;;3
2420;3;rsm ;155621;86060668;7578;0;0;L8.9;2020-04-29;2020-09-11;;2020-09-25;2020-09-26;4308.6;4257.6;22;4;;;3
2421;3;rsm ;155624;86060681;7578;0;0;L8.9;2020-04-16;2020-09-11;;2020-09-25;2020-09-26;5828.8;5828.8;22;4;;;3
2422;3;rsm ;155627;86061865;7578;0;0;L8.9;2020-04-17;2020-09-11;;2020-09-25;2020-09-26;6753;6799;22;4;;;3
2423;3;rsm ;155632;86061872;7578;0;0;L8.9;2020-04-23;2020-09-11;;2020-09-25;2020-09-26;6717.2;6717.2;22;4;;;3
2424;3;rsm ;155635;86060679;7578;0;0;L8.9;2020-04-21;2020-09-11;2020-09-30;;;3692.6;3692.6;22;5;;;0
2425;3;rsm ;155636;86060677;7578;0;0;L8.9;2020-04-17;2020-09-11;2020-09-30;;;1661.4;1661.4;22;5;;;0
2426;3;rsm ;155638;86060690;7578;0;0;L8.9;2020-05-22;2020-09-11;;2020-09-25;2020-09-26;2155.2;2177.2;22;4;;;3
2427;3;rsm ;155639;86061871;7578;0;0;L8.9;2020-04-24;2020-09-11;;2020-09-25;2020-09-26;2879.7;2879.7;22;4;;;3
2428;3;rsm ;155642;86062037;7578;0;0;L8.9;2020-04-16;2020-09-11;;2020-09-25;2020-09-26;9603.5;9625.5;22;4;;;3
2429;3;rsm ;155643;86061869;7578;0;0;L8.9;2020-04-16;2020-09-11;;2020-09-25;2020-09-26;3483.5;3483.5;22;4;;;3
2430;3;rsm ;155644;78522409;7578;0;0;L8.9;2020-04-16;2020-09-11;;2020-09-25;2020-09-26;4865.3;4940.3;22;4;;;3
2431;3;rsm ;155645;78525729;7578;0;0;L8.9;2020-04-16;2020-09-11;;2020-09-25;2020-09-26;7075.8;7049.8;22;4;;;3
2432;3;rsm ;155651;78525735;7578;0;0;L8.9;2020-04-27;2020-09-11;;2020-09-25;2020-09-26;1903.6;1903.6;22;4;;;3
2433;3;rsm ;155653;78522838;7578;0;0;L8.9;2020-04-27;2020-09-11;;2020-09-25;2020-09-26;8604.3;8633.3;22;4;;;3
2434;3;rsm ;155660;78525737;7578;0;0;L8.9;2020-04-13;2020-09-11;;2020-09-25;2020-09-26;6865.1;6848.1;22;4;;;3
2435;3;rsm ;155673;86060661;7578;0;0;L8.9;2020-05-13;2020-09-11;;2020-09-25;2020-09-26;4038.4;4022.4;22;4;;;3
2436;3;rsm ;155674;86060567;7578;0;0;L8.9;2020-04-29;2020-09-11;;2020-09-25;2020-09-26;417.1;461.1;22;4;;;3
2437;3;rsm ;155676;86060566;7578;0;0;L8.9;2020-05-26;2020-09-11;;2020-09-25;2020-09-26;2378.7;2289.7;22;4;;;3
2438;3;rsm ;155677;78522848;7578;0;0;L8.9;2020-05-26;2020-09-11;;2020-09-25;2020-09-26;5018.8;5089.8;22;4;;;3
2439;3;rsm ;155678;78522845;7578;0;0;L8.9;2020-05-26;2020-09-11;;2020-09-25;2020-09-26;9020.8;9038.8;22;4;;;3
2440;3;rsm ;155679;86060649;7578;0;0;L8.9;2020-05-26;2020-09-11;;2020-09-25;2020-09-26;1926.9;1854.9;22;4;;;3
2441;3;rsm ;155682;78525733;7578;0;0;L8.9;2020-05-26;2020-09-11;;2020-09-25;2020-09-26;4550.4;4580.4;22;4;;;3
2442;3;rsm ;155683;78522410;7578;0;0;L8.9;2020-05-26;2020-09-11;;2020-09-25;2020-09-26;3569.4;3482.4;22;4;;;3
2443;3;rsm ;155684;78525732;7578;0;0;L8.9;2020-05-27;2020-09-11;;2020-09-25;2020-09-26;7365.6;7435.6;22;4;;;3
2444;28;BELAZ;25836;37208513;1676;0;0; ““¿-19;2020-07-14;2020-09-14;;2020-09-24;2020-10-06;658.1;658.1;11;2;;;3
2445;28;HYUNDAI;25837;35361952;4879;0;0;QSM-11;2020-07-02;2020-09-14;2020-09-25;2020-09-28;2020-09-29;8947.2;8947.2;12;2;;;3
2446;28;BELAZ;25838;37267047;286;0;0; ““¿-19;2020-07-05;2020-09-14;;2020-09-24;2020-09-25;1264.1;1264.1;12;2;;;3
2447;28;BELAZ;25839;33204394;1918;0;0; “¿-50;2020-07-14;2020-09-14;2020-09-25;2020-09-28;2020-09-29;4679.9;4708.9;11;2;;;3
2448;3;"OOO ""KZ ""ROSTSEL'MASH""";167636;35351479;1772;0;0;QSM11;2020-07-16;2020-09-14;2020-09-30;2020-12-03;;5542.3;5622.3;22;5;;;2
2449;63;BELAZ;82;37277586;1114;0;0;QSK19;2019-07-23;2020-09-14;;2020-09-21;;8370.8;8366.8;46;7;;;2
2450;24;KOMATSU;16341;33196373;3830;0;0;K50;2020-08-24;2020-09-14;2020-09-16;2020-09-17;2020-10-23;1632.4;1632.4;20;7;;;3
2451;3;rsm ;155685;78525722;7578;0;0;L8.9;2020-04-29;2020-09-15;;2020-09-25;2020-09-26;1952.3;1950.3;22;5;;;3
2452;3;rsm ;155686;78525673;7578;0;0;L8.9;2020-04-14;2020-09-15;;2020-09-25;2020-09-26;9532.3;9521.3;22;5;;;3
2453;3;rsm ;155687;78526451;7578;0;0;L8.9;2020-04-14;2020-09-15;;2020-09-25;2020-09-26;5031.1;5031.1;22;5;;;3
2454;3;rsm ;155688;78525684;7578;0;0;L8.9;2020-05-13;2020-09-15;;2020-09-25;2020-09-26;9696.4;9653.4;22;5;;;3
2455;3;rsm ;155690;78525674;7578;0;0;L8.9;2020-05-25;2020-09-15;2020-09-25;2020-09-30;2020-10-01;6356.6;6424.6;22;5;;;3
2456;3;rsm ;155691;78525686;7578;0;0;L8.9;2020-04-22;2020-09-15;;2020-09-25;2020-09-26;949.4;1037.4;22;5;;;3
2457;3;rsm ;155692;78522837;7578;0;0;L8.9;2020-04-22;2020-09-15;;2020-09-25;2020-09-26;2383.2;2383.2;22;5;;;3
2458;3;rsm ;155693;78525681;7578;0;0;L8.9;2020-04-22;2020-09-15;;2020-09-25;2020-09-26;2859.5;2859.5;22;5;;;3
2459;3;rsm ;155695;78525680;7578;0;0;L8.9;2020-04-15;2020-09-15;;2020-09-25;2020-09-26;1615.4;1642.4;22;5;;;3
2460;3;rsm ;155696;78525720;7578;0;0;L8.9;2020-04-24;2020-09-15;;2020-09-25;2020-09-26;5800.9;5822.9;22;5;;;3
2461;3;rsm ;155697;78526682;7578;0;0;L8.9;2020-05-25;2020-09-15;;2020-09-25;2020-09-26;9783.3;9683.3;22;5;;;3
2462;3;rsm ;155700;78526543;7578;0;0;L8.9;2020-04-14;2020-09-15;;2020-09-25;2020-09-26;2245.1;2239.1;22;5;;;3
2463;3;rsm ;155702;78526459;7578;0;0;L8.9;2020-04-28;2020-09-15;;2020-09-25;2020-09-26;866.3;767.3;22;5;;;3
2464;3;rsm ;155706;78525727;7578;0;0;L8.9;2020-04-18;2020-09-15;;2020-09-25;2020-09-26;6159.8;6060.8;22;5;;;3
2465;3;rsm ;155707;78525725;7578;0;0;L8.9;2020-04-23;2020-09-15;;2020-09-25;2020-09-26;7377;7395;22;5;;;3
2466;3;rsm ;155708;78526680;7578;0;0;L8.9;2020-04-17;2020-09-15;;2020-09-25;2020-09-26;5282.9;5203.9;22;5;;;3
2467;3;rsm ;155709;78526541;7578;0;0;L8.9;2020-05-22;2020-09-15;;2020-09-25;2020-09-26;7301;7371;22;5;;;3
2468;3;rsm ;155713;78529144;7578;0;0;L8.9;2020-05-22;2020-09-15;;2020-09-25;2020-09-26;7737.2;7645.2;22;5;;;3
2469;3;rsm ;155714;78526548;7578;0;0;L8.9;2020-05-06;2020-09-15;;2020-09-25;2020-09-26;9623.4;9681.4;22;5;;;3
2470;3;rsm ;155715;78526446;7578;0;0;L8.9;2020-05-13;2020-09-15;;2020-09-25;2020-09-26;1691.5;1698.5;22;5;;;3
2471;3;rsm ;155722;78526729;7578;0;0;L8.9;2020-04-16;2020-09-15;;2020-09-25;2020-09-26;1665.3;1623.3;22;5;;;3
2472;3;rsm ;155723;78526536;7578;0;0;L8.9;2020-04-26;2020-09-15;;2020-09-25;2020-09-26;4959.1;4977.1;22;5;;;3
2473;3;rsm ;155724;78526677;7578;0;0;L8.9;2020-04-14;2020-09-15;;2020-09-25;2020-09-26;1414.8;1345.8;22;5;;;3
2474;3;rsm ;155725;78526448;7578;0;0;L8.9;2020-05-18;2020-09-15;;2020-09-25;2020-09-26;6378.4;6423.4;22;5;;;3
2475;3;rsm ;155727;78525679;7578;0;0;L8.9;2020-04-29;2020-09-15;;2020-09-25;2020-09-26;4876.7;4919.7;22;5;;;3
2476;3;rsm ;155730;78528630;7578;0;0;L8.9;2020-04-27;2020-09-15;;2020-09-25;2020-09-26;5781.8;5781.8;22;5;;;3
2477;3;rsm ;155731;78526537;7578;0;0;L8.9;2020-05-06;2020-09-15;;2020-09-25;2020-09-26;8163.8;8115.8;22;5;;;3
2478;3;rsm ;155740;78525724;7578;0;0;L8.9;2020-04-14;2020-09-15;;2020-09-25;2020-09-26;9222.3;9122.3;22;5;;;3
2479;3;rsm ;155742;78526538;7578;0;0;L8.9;2020-05-13;2020-09-15;;2020-09-28;2020-09-29;8547.5;8620.5;22;5;;;3
2480;3;rsm ;155743;78526530;7578;0;0;L8.9;2020-04-16;2020-09-15;;2020-09-28;2020-09-29;4733.2;4733.2;22;5;;;3
2481;3;rsm ;155747;78526533;7578;0;0;L8.9;2020-05-05;2020-09-15;;2020-09-28;2020-09-29;9908.5;9839.5;22;5;;;3
2482;3;rsm ;155748;78528525;7578;0;0;L8.9;2020-04-28;2020-09-15;;2020-09-28;2020-09-29;3770.8;3691.8;22;5;;;3
2483;3;rsm ;155749;78526733;7578;0;0;L8.9;2020-04-28;2020-09-15;;2020-09-28;2020-09-29;8408.1;8328.1;22;5;;;3
2484;3;rsm ;155750;78526444;7578;0;0;L8.9;2020-04-29;2020-09-15;;2020-09-28;2020-09-29;6848.7;6754.7;22;5;;;3
2485;3;rsm ;155753;78526670;7578;0;0;L8.9;2020-05-14;2020-09-15;;2020-09-28;2020-09-29;4573.1;4573.1;22;5;;;3
2486;3;rsm ;155755;78526726;7578;0;0;L8.9;2020-04-22;2020-09-15;;2020-09-28;2020-09-29;678.2;671.2;22;5;;;3
2487;3;rsm ;155756;78526738;7578;0;0;L8.9;2020-04-22;2020-09-15;;2020-09-28;2020-09-29;3087.2;3087.2;22;5;;;3
2488;3;rsm ;155758;78526728;7578;0;0;L8.9;2020-04-27;2020-09-15;;2020-09-28;2020-09-29;9284.6;9261.6;22;5;;;3
2489;3;rsm ;155764;78526532;7578;0;0;L8.9;2020-04-20;2020-09-15;;2020-09-28;2020-09-29;1632.4;1557.4;22;5;;;3
2490;3;rsm ;155765;78526546;7578;0;0;L8.9;2020-05-07;2020-09-15;;2020-09-28;2020-09-29;2984.6;2984.6;22;5;;;3
2491;3;rsm ;155768;78526676;7578;0;0;L8.9;2020-04-14;2020-09-15;;2020-09-28;2020-09-29;5059.1;5059.1;22;5;;;3
2492;3;rsm ;155769;78522839;7578;0;0;L8.9;2020-04-17;2020-09-15;;2020-09-28;2020-09-29;7704.4;7707.4;22;5;;;3
2493;3;rsm ;155770;78526724;7578;0;0;L8.9;2020-04-26;2020-09-15;;2020-09-28;2020-09-29;1097.4;1181.4;22;5;;;3
2494;3;rsm ;155776;78526549;7578;0;0;L8.9;2020-04-30;2020-09-15;;2020-09-28;2020-09-29;4308.5;4308.5;22;5;;;3
2495;3;rsm ;155779;78526456;7578;0;0;L8.9;2020-04-22;2020-09-15;;2020-09-28;2020-09-29;1690.4;1690.4;22;5;;;3
2496;3;rsm ;155780;78526460;7578;0;0;L8.9;2020-04-13;2020-09-15;;2020-09-28;2020-09-29;6956;6985;22;5;;;3
2497;3;rsm ;155783;78525683;7578;0;0;L8.9;2020-04-27;2020-09-15;;2020-09-28;2020-09-29;8168.7;8131.7;22;5;;;3
2498;3;rsm ;155785;78526527;7578;0;0;L8.9;2020-04-16;2020-09-15;;2020-09-28;2020-09-29;6617.5;6680.5;22;5;;;3
2499;3;rsm ;155797;86073785;7578;0;0;L8.9;2020-05-09;2020-09-15;;2020-09-28;2020-09-29;4146.3;4146.3;22;5;;;3
2500;3;rsm ;155799;86073286;7578;0;0;L8.9;2020-05-21;2020-09-15;;2020-09-28;2020-09-29;460;460;22;5;;;3
2501;3;rsm ;155801;86074244;7578;0;0;L8.9;2020-05-09;2020-09-15;;2020-09-28;2020-09-29;8777.6;8861.6;22;5;;;3
2502;3;rsm ;155802;86074251;7578;0;0;L8.9;2020-05-09;2020-09-15;;2020-09-28;2020-09-29;4226.9;4226.9;22;5;;;3
2503;3;rsm ;155803;86072944;7578;0;0;L8.9;2020-05-09;2020-09-15;;2020-09-28;2020-09-29;1438.5;1519.5;22;5;;;3
2504;3;rsm ;155804;86073060;7578;0;0;L8.9;2020-05-08;2020-09-15;;2020-09-28;2020-09-29;6667.6;6599.6;22;5;;;3
2505;3;rsm ;155805;86073064;7578;0;0;L8.9;2020-04-16;2020-09-15;;2020-09-28;2020-09-29;7242.8;7242.8;22;5;;;3
2506;3;rsm ;155819;86072938;7578;0;0;L8.9;2020-04-13;2020-09-15;;2020-09-28;2020-09-29;6996.3;7085.3;22;5;;;3
2507;3;rsm ;155824;86073052;7578;0;0;L8.9;2020-05-20;2020-09-15;;2020-09-28;2020-09-29;7677.7;7600.7;22;5;;;3
2508;3;rsm ;155825;86072936;7578;0;0;L8.9;2020-05-21;2020-09-15;;2020-09-28;2020-09-29;6002.6;5933.6;22;5;;;3
2509;3;rsm ;155826;86072941;7578;0;0;L8.9;2020-04-10;2020-09-15;;2020-09-28;2020-09-29;8919.2;8950.2;22;5;;;3
